REF_DATE,GEO,DGUID,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
1991-12,Quebec,2016A000224,Units,300,thousands,3,v52300163,7,50.52,,,,3
1991-12,Ontario,2016A000235,Units,300,thousands,3,v52300164,8,51.324,,,,3
1991-12,Prairie provinces,2016A00014,Units,300,thousands,3,v52300165,9,14.622,,,,3
1991-12,Manitoba,2016A000246,Units,300,thousands,3,v52300166,10,0.854,,,,3
1991-12,Saskatchewan,2016A000247,Units,300,thousands,3,v52300167,11,0.864,,,,3
1991-12,Alberta,2016A000248,Units,300,thousands,3,v52300168,12,12.904,,,,3
1991-12,British Columbia,2016A000259,Units,300,thousands,3,v52300169,13,36.778,,,,3
1992-01,Canada,2016A000011124,Units,300,thousands,3,v52300157,1,173.548,,,,3
1992-01,Atlantic provinces,2016A00011,Units,300,thousands,3,v52300158,2,8.031,,,,3
1992-01,Newfoundland and Labrador,2016A000210,Units,300,thousands,3,v52300159,3,2.246,,,,3
1992-01,Prince Edward Island,2016A000211,Units,300,thousands,3,v52300160,4,0.183,,,,3
1992-01,Nova Scotia,2016A000212,Units,300,thousands,3,v52300161,5,3.39,,,,3
1992-01,New Brunswick,2016A000213,Units,300,thousands,3,v52300162,6,2.212,,,,3
1992-01,Quebec,2016A000224,Units,300,thousands,3,v52300163,7,58.123,,,,3
1992-01,Ontario,2016A000235,Units,300,thousands,3,v52300164,8,53.43,,,,3
1992-01,Prairie provinces,2016A00014,Units,300,thousands,3,v52300165,9,20.186,,,,3
1992-01,Manitoba,2016A000246,Units,300,thousands,3,v52300166,10,3.804,,,,3
1992-01,Saskatchewan,2016A000247,Units,300,thousands,3,v52300167,11,1.048,,,,3
1992-01,Alberta,2016A000248,Units,300,thousands,3,v52300168,12,15.334,,,,3
1992-01,British Columbia,2016A000259,Units,300,thousands,3,v52300169,13,33.778,,,,3
1992-02,Canada,2016A000011124,Units,300,thousands,3,v52300157,1,173.818,,,,3
1992-02,Atlantic provinces,2016A00011,Units,300,thousands,3,v52300158,2,8.553,,,,3
1992-02,Newfoundland and Labrador,2016A000210,Units,300,thousands,3,v52300159,3,1.77,,,,3
1992-02,Prince Edward Island,2016A000211,Units,300,thousands,3,v52300160,4,0.595,,,,3
1992-02,Nova Scotia,2016A000212,Units,300,thousands,3,v52300161,5,5.014,,,,3
1992-02,New Brunswick,2016A000213,Units,300,thousands,3,v52300162,6,1.174,,,,3
1992-02,Quebec,2016A000224,Units,300,thousands,3,v52300163,7,45.872,,,,3
1992-02,Ontario,2016A000235,Units,300,thousands,3,v52300164,8,64.141,,,,3
1992-02,Prairie provinces,2016A00014,Units,300,thousands,3,v52300165,9,19.961,,,,3
1992-02,Manitoba,2016A000246,Units,300,thousands,3,v52300166,10,2.97,,,,3
1992-02,Saskatchewan,2016A000247,Units,300,thousands,3,v52300167,11,1.123,,,,3
1992-02,Alberta,2016A000248,Units,300,thousands,3,v52300168,12,15.868,,,,3
1992-02,British Columbia,2016A000259,Units,300,thousands,3,v52300169,13,35.291,,,,3
1992-03,Canada,2016A000011124,Units,300,thousands,3,v52300157,1,177.072,,,,3
1992-03,Atlantic provinces,2016A00011,Units,300,thousands,3,v52300158,2,7.609,,,,3
1992-03,Newfoundland and Labrador,2016A000210,Units,300,thousands,3,v52300159,3,2.292,,,,3
1992-03,Prince Edward Island,2016A000211,Units,300,thousands,3,v52300160,4,0.162,,,,3
1992-03,Nova Scotia,2016A000212,Units,300,thousands,3,v52300161,5,3.39,,,,3
1992-03,New Brunswick,2016A000213,Units,300,thousands,3,v52300162,6,1.765,,,,3
1992-03,Quebec,2016A000224,Units,300,thousands,3,v52300163,7,46.832,,,,3
1992-03,Ontario,2016A000235,Units,300,thousands,3,v52300164,8,62.127,,,,3
1992-03,Prairie provinces,2016A00014,Units,300,thousands,3,v52300165,9,21.732,,,,3
1992-03,Manitoba,2016A000246,Units,300,thousands,3,v52300166,10,3.027,,,,3
1992-03,Saskatchewan,2016A000247,Units,300,thousands,3,v52300167,11,1.606,,,,3
1992-03,Alberta,2016A000248,Units,300,thousands,3,v52300168,12,17.099,,,,3
1992-03,British Columbia,2016A000259,Units,300,thousands,3,v52300169,13,38.772,,,,3
1992-04,Canada,2016A000011124,Units,300,thousands,3,v52300157,1,167.909,,,,3
1992-04,Atlantic provinces,2016A00011,Units,300,thousands,3,v52300158,2,8.951,,,,3
1992-04,Newfoundland and Labrador,2016A000210,Units,300,thousands,3,v52300159,3,2.071,,,,3
1992-04,Prince Edward Island,2016A000211,Units,300,thousands,3,v52300160,4,0.609,,,,3
1992-04,Nova Scotia,2016A000212,Units,300,thousands,3,v52300161,5,3.563,,,,3
1992-04,New Brunswick,2016A000213,Units,300,thousands,3,v52300162,6,2.708,,,,3
1992-04,Quebec,2016A000224,Units,300,thousands,3,v52300163,7,34.522,,,,3
1992-04,Ontario,2016A000235,Units,300,thousands,3,v52300164,8,67.865,,,,3
1992-04,Prairie provinces,2016A00014,Units,300,thousands,3,v52300165,9,19.239,,,,3
1992-04,Manitoba,2016A000246,Units,300,thousands,3,v52300166,10,1.443,,,,3
1992-04,Saskatchewan,2016A000247,Units,300,thousands,3,v52300167,11,1.413,,,,3
1992-04,Alberta,2016A000248,Units,300,thousands,3,v52300168,12,16.383,,,,3
1992-04,British Columbia,2016A000259,Units,300,thousands,3,v52300169,13,37.332,,,,3
1992-05,Canada,2016A000011124,Units,300,thousands,3,v52300157,1,169.404,,,,3
1992-05,Atlantic provinces,2016A00011,Units,300,thousands,3,v52300158,2,10.951,,,,3
1992-05,Newfoundland and Labrador,2016A000210,Units,300,thousands,3,v52300159,3,2.467,,,,3
1992-05,Prince Edward Island,2016A000211,Units,300,thousands,3,v52300160,4,1.06,,,,3
1992-05,Nova Scotia,2016A000212,Units,300,thousands,3,v52300161,5,4.04,,,,3
1992-05,New Brunswick,2016A000213,Units,300,thousands,3,v52300162,6,3.384,,,,3
1992-05,Quebec,2016A000224,Units,300,thousands,3,v52300163,7,37.508,,,,3
1992-05,Ontario,2016A000235,Units,300,thousands,3,v52300164,8,64.127,,,,3
1992-05,Prairie provinces,2016A00014,Units,300,thousands,3,v52300165,9,22.303,,,,3
1992-05,Manitoba,2016A000246,Units,300,thousands,3,v52300166,10,1.686,,,,3
1992-05,Saskatchewan,2016A000247,Units,300,thousands,3,v52300167,11,1.745,,,,3
1992-05,Alberta,2016A000248,Units,300,thousands,3,v52300168,12,18.872,,,,3
1992-05,British Columbia,2016A000259,Units,300,thousands,3,v52300169,13,34.515,,,,3
1992-06,Canada,2016A000011124,Units,300,thousands,3,v52300157,1,170.273,,,,3
1992-06,Atlantic provinces,2016A00011,Units,300,thousands,3,v52300158,2,10.778,,,,3
1992-06,Newfoundland and Labrador,2016A000210,Units,300,thousands,3,v52300159,3,2.275,,,,3
1992-06,Prince Edward Island,2016A000211,Units,300,thousands,3,v52300160,4,0.946,,,,3
1992-06,Nova Scotia,2016A000212,Units,300,thousands,3,v52300161,5,3.928,,,,3
1992-06,New Brunswick,2016A000213,Units,300,thousands,3,v52300162,6,3.629,,,,3
1992-06,Quebec,2016A000224,Units,300,thousands,3,v52300163,7,37.789,,,,3
1992-06,Ontario,2016A000235,Units,300,thousands,3,v52300164,8,49.433,,,,3
1992-06,Prairie provinces,2016A00014,Units,300,thousands,3,v52300165,9,21.373,,,,3
1992-06,Manitoba,2016A000246,Units,300,thousands,3,v52300166,10,1.913,,,,3
1992-06,Saskatchewan,2016A000247,Units,300,thousands,3,v52300167,11,1.8,,,,3
1992-06,Alberta,2016A000248,Units,300,thousands,3,v52300168,12,17.66,,,,3
1992-06,British Columbia,2016A000259,Units,300,thousands,3,v52300169,13,50.9,,,,3
1992-07,Canada,2016A000011124,Units,300,thousands,3,v52300157,1,182.738,,,,3
1992-07,Atlantic provinces,2016A00011,Units,300,thousands,3,v52300158,2,12.451,,,,3
1992-07,Newfoundland and Labrador,2016A000210,Units,300,thousands,3,v52300159,3,2.982,,,,3
1992-07,Prince Edward Island,2016A000211,Units,300,thousands,3,v52300160,4,0.594,,,,3
1992-07,Nova Scotia,2016A000212,Units,300,thousands,3,v52300161,5,4.921,,,,3
1992-07,New Brunswick,2016A000213,Units,300,thousands,3,v52300162,6,3.954,,,,3
1992-07,Quebec,2016A000224,Units,300,thousands,3,v52300163,7,36.085,,,,3
1992-07,Ontario,2016A000235,Units,300,thousands,3,v52300164,8,65.196,,,,3
1992-07,Prairie provinces,2016A00014,Units,300,thousands,3,v52300165,9,24.669,,,,3
1992-07,Manitoba,2016A000246,Units,300,thousands,3,v52300166,10,3.131,,,,3
1992-07,Saskatchewan,2016A000247,Units,300,thousands,3,v52300167,11,2.234,,,,3
1992-07,Alberta,2016A000248,Units,300,thousands,3,v52300168,12,19.304,,,,3
1992-07,British Columbia,2016A000259,Units,300,thousands,3,v52300169,13,44.337,,,,3
1992-08,Canada,2016A000011124,Units,300,thousands,3,v52300157,1,162.015,,,,3
1992-08,Atlantic provinces,2016A00011,Units,300,thousands,3,v52300158,2,11.388,,,,3
1992-08,Newfoundland and Labrador,2016A000210,Units,300,thousands,3,v52300159,3,2.158,,,,3
1992-08,Prince Edward Island,2016A000211,Units,300,thousands,3,v52300160,4,0.417,,,,3
1992-08,Nova Scotia,2016A000212,Units,300,thousands,3,v52300161,5,5.5,,,,3
1992-08,New Brunswick,2016A000213,Units,300,thousands,3,v52300162,6,3.313,,,,3
1992-08,Quebec,2016A000224,Units,300,thousands,3,v52300163,7,33.006,,,,3
1992-08,Ontario,2016A000235,Units,300,thousands,3,v52300164,8,48.862,,,,3
1992-08,Prairie provinces,2016A00014,Units,300,thousands,3,v52300165,9,24.863,,,,3
1992-08,Manitoba,2016A000246,Units,300,thousands,3,v52300166,10,1.256,,,,3
1992-08,Saskatchewan,2016A000247,Units,300,thousands,3,v52300167,11,2.441,,,,3
1992-08,Alberta,2016A000248,Units,300,thousands,3,v52300168,12,21.166,,,,3
1992-08,British Columbia,2016A000259,Units,300,thousands,3,v52300169,13,43.896,,,,3
1992-09,Canada,2016A000011124,Units,300,thousands,3,v52300157,1,174.259,,,,3
1992-09,Atlantic provinces,2016A00011,Units,300,thousands,3,v52300158,2,11.916,,,,3
1992-09,Newfoundland and Labrador,2016A000210,Units,300,thousands,3,v52300159,3,2.356,,,,3
1992-09,Prince Edward Island,2016A000211,Units,300,thousands,3,v52300160,4,0.726,,,,3
1992-09,Nova Scotia,2016A000212,Units,300,thousands,3,v52300161,5,4.878,,,,3
1992-09,New Brunswick,2016A000213,Units,300,thousands,3,v52300162,6,3.956,,,,3
1992-09,Quebec,2016A000224,Units,300,thousands,3,v52300163,7,42.846,,,,3
1992-09,Ontario,2016A000235,Units,300,thousands,3,v52300164,8,53.025,,,,3
1992-09,Prairie provinces,2016A00014,Units,300,thousands,3,v52300165,9,22.79,,,,3
1992-09,Manitoba,2016A000246,Units,300,thousands,3,v52300166,10,2.511,,,,3
1992-09,Saskatchewan,2016A000247,Units,300,thousands,3,v52300167,11,3.116,,,,3
1992-09,Alberta,2016A000248,Units,300,thousands,3,v52300168,12,17.163,,,,3
1992-09,British Columbia,2016A000259,Units,300,thousands,3,v52300169,13,43.682,,,,3
1992-10,Canada,2016A000011124,Units,300,thousands,3,v52300157,1,164.343,,,,3
1992-10,Atlantic provinces,2016A00011,Units,300,thousands,3,v52300158,2,14.003,,,,3
1992-10,Newfoundland and Labrador,2016A000210,Units,300,thousands,3,v52300159,3,2.358,,,,3
1992-10,Prince Edward Island,2016A000211,Units,300,thousands,3,v52300160,4,1.101,,,,3
1992-10,Nova Scotia,2016A000212,Units,300,thousands,3,v52300161,5,6.428,,,,3
1992-10,New Brunswick,2016A000213,Units,300,thousands,3,v52300162,6,4.116,,,,3
1992-10,Quebec,2016A000224,Units,300,thousands,3,v52300163,7,38.737,,,,3
1992-10,Ontario,2016A000235,Units,300,thousands,3,v52300164,8,45.402,,,,3
1992-10,Prairie provinces,2016A00014,Units,300,thousands,3,v52300165,9,26.145,,,,3
1992-10,Manitoba,2016A000246,Units,300,thousands,3,v52300166,10,2.993,,,,3
1992-10,Saskatchewan,2016A000247,Units,300,thousands,3,v52300167,11,2.115,,,,3
1992-10,Alberta,2016A000248,Units,300,thousands,3,v52300168,12,21.037,,,,3
1992-10,British Columbia,2016A000259,Units,300,thousands,3,v52300169,13,40.056,,,,3
1992-11,Canada,2016A000011124,Units,300,thousands,3,v52300157,1,170.465,,,,3
1992-11,Atlantic provinces,2016A00011,Units,300,thousands,3,v52300158,2,10.872,,,,3
1992-11,Newfoundland and Labrador,2016A000210,Units,300,thousands,3,v52300159,3,2.172,,,,3
1992-11,Prince Edward Island,2016A000211,Units,300,thousands,3,v52300160,4,0.507,,,,3
1992-11,Nova Scotia,2016A000212,Units,300,thousands,3,v52300161,5,4.022,,,,3
1992-11,New Brunswick,2016A000213,Units,300,thousands,3,v52300162,6,4.171,,,,3
1992-11,Quebec,2016A000224,Units,300,thousands,3,v52300163,7,38.593,,,,3
1992-11,Ontario,2016A000235,Units,300,thousands,3,v52300164,8,53.61,,,,3
1992-11,Prairie provinces,2016A00014,Units,300,thousands,3,v52300165,9,24.24,,,,3
1992-11,Manitoba,2016A000246,Units,300,thousands,3,v52300166,10,1.689,,,,3
1992-11,Saskatchewan,2016A000247,Units,300,thousands,3,v52300167,11,1.637,,,,3
1992-11,Alberta,2016A000248,Units,300,thousands,3,v52300168,12,20.914,,,,3
1992-11,British Columbia,2016A000259,Units,300,thousands,3,v52300169,13,43.15,,,,3
1992-12,Canada,2016A000011124,Units,300,thousands,3,v52300157,1,168.173,,,,3
1992-12,Atlantic provinces,2016A00011,Units,300,thousands,3,v52300158,2,11.73,,,,3
1992-12,Newfoundland and Labrador,2016A000210,Units,300,thousands,3,v52300159,3,2.06,,,,3
1992-12,Prince Edward Island,2016A000211,Units,300,thousands,3,v52300160,4,0.277,,,,3
1992-12,Nova Scotia,2016A000212,Units,300,thousands,3,v52300161,5,6.192,,,,3
1992-12,New Brunswick,2016A000213,Units,300,thousands,3,v52300162,6,3.201,,,,3
1992-12,Quebec,2016A000224,Units,300,thousands,3,v52300163,7,39.038,,,,3
1992-12,Ontario,2016A000235,Units,300,thousands,3,v52300164,8,47.513,,,,3
1992-12,Prairie provinces,2016A00014,Units,300,thousands,3,v52300165,9,26.096,,,,3
1992-12,Manitoba,2016A000246,Units,300,thousands,3,v52300166,10,3.455,,,,3
1992-12,Saskatchewan,2016A000247,Units,300,thousands,3,v52300167,11,1.38,,,,3
1992-12,Alberta,2016A000248,Units,300,thousands,3,v52300168,12,21.261,,,,3
1992-12,British Columbia,2016A000259,Units,300,thousands,3,v52300169,13,43.796,,,,3
1993-01,Canada,2016A000011124,Units,300,thousands,3,v52300157,1,143.501,,,,3
1993-01,Atlantic provinces,2016A00011,Units,300,thousands,3,v52300158,2,12.239,,,,3
1993-01,Newfoundland and Labrador,2016A000210,Units,300,thousands,3,v52300159,3,2.94,,,,3
1993-01,Prince Edward Island,2016A000211,Units,300,thousands,3,v52300160,4,0.995,,,,3
1993-01,Nova Scotia,2016A000212,Units,300,thousands,3,v52300161,5,4.386,,,,3
1993-01,New Brunswick,2016A000213,Units,300,thousands,3,v52300162,6,3.918,,,,3
1993-01,Quebec,2016A000224,Units,300,thousands,3,v52300163,7,36.21,,,,3
1993-01,Ontario,2016A000235,Units,300,thousands,3,v52300164,8,41.685,,,,3
1993-01,Prairie provinces,2016A00014,Units,300,thousands,3,v52300165,9,19.178,,,,3
1993-01,Manitoba,2016A000246,Units,300,thousands,3,v52300166,10,2.846,,,,3
1993-01,Saskatchewan,2016A000247,Units,300,thousands,3,v52300167,11,1.686,,,,3
1993-01,Alberta,2016A000248,Units,300,thousands,3,v52300168,12,14.646,,,,3
1993-01,British Columbia,2016A000259,Units,300,thousands,3,v52300169,13,34.189,,,,3
1993-02,Canada,2016A000011124,Units,300,thousands,3,v52300157,1,149.289,,,,3
1993-02,Atlantic provinces,2016A00011,Units,300,thousands,3,v52300158,2,6.906,,,,3
1993-02,Newfoundland and Labrador,2016A000210,Units,300,thousands,3,v52300159,3,1.516,,,,3
1993-02,Prince Edward Island,2016A000211,Units,300,thousands,3,v52300160,4,0.098,,,,3
1993-02,Nova Scotia,2016A000212,Units,300,thousands,3,v52300161,5,3.681,,,,3
1993-02,New Brunswick,2016A000213,Units,300,thousands,3,v52300162,6,1.611,,,,3
1993-02,Quebec,2016A000224,Units,300,thousands,3,v52300163,7,36.853,,,,3
1993-02,Ontario,2016A000235,Units,300,thousands,3,v52300164,8,42.73,,,,3
1993-02,Prairie provinces,2016A00014,Units,300,thousands,3,v52300165,9,25.507,,,,3
1993-02,Manitoba,2016A000246,Units,300,thousands,3,v52300166,10,2.584,,,,3
1993-02,Saskatchewan,2016A000247,Units,300,thousands,3,v52300167,11,3.014,,,,3
1993-02,Alberta,2016A000248,Units,300,thousands,3,v52300168,12,19.909,,,,3
1993-02,British Columbia,2016A000259,Units,300,thousands,3,v52300169,13,37.293,,,,3
1993-03,Canada,2016A000011124,Units,300,thousands,3,v52300157,1,154.567,,,,3
1993-03,Atlantic provinces,2016A00011,Units,300,thousands,3,v52300158,2,8.805,,,,3
1993-03,Newfoundland and Labrador,2016A000210,Units,300,thousands,3,v52300159,3,3.214,,,,3
1993-03,Prince Edward Island,2016A000211,Units,300,thousands,3,v52300160,4,0.201,,,,3
1993-03,Nova Scotia,2016A000212,Units,300,thousands,3,v52300161,5,3.336,,,,3
1993-03,New Brunswick,2016A000213,Units,300,thousands,3,v52300162,6,2.054,,,,3
1993-03,Quebec,2016A000224,Units,300,thousands,3,v52300163,7,31.852,,,,3
1993-03,Ontario,2016A000235,Units,300,thousands,3,v52300164,8,50.059,,,,3
1993-03,Prairie provinces,2016A00014,Units,300,thousands,3,v52300165,9,21.221,,,,3
1993-03,Manitoba,2016A000246,Units,300,thousands,3,v52300166,10,2.509,,,,3
1993-03,Saskatchewan,2016A000247,Units,300,thousands,3,v52300167,11,1.55,,,,3
1993-03,Alberta,2016A000248,Units,300,thousands,3,v52300168,12,17.162,,,,3
1993-03,British Columbia,2016A000259,Units,300,thousands,3,v52300169,13,42.63,,,,3
1993-04,Canada,2016A000011124,Units,300,thousands,3,v52300157,1,164.532,,,,3
1993-04,Atlantic provinces,2016A00011,Units,300,thousands,3,v52300158,2,9.475,,,,3
1993-04,Newfoundland and Labrador,2016A000210,Units,300,thousands,3,v52300159,3,2.577,,,,3
1993-04,Prince Edward Island,2016A000211,Units,300,thousands,3,v52300160,4,0.4,,,,3
1993-04,Nova Scotia,2016A000212,Units,300,thousands,3,v52300161,5,2.692,,,,3
1993-04,New Brunswick,2016A000213,Units,300,thousands,3,v52300162,6,3.806,,,,3
1993-04,Quebec,2016A000224,Units,300,thousands,3,v52300163,7,34.722,,,,3
1993-04,Ontario,2016A000235,Units,300,thousands,3,v52300164,8,47.418,,,,3
1993-04,Prairie provinces,2016A00014,Units,300,thousands,3,v52300165,9,24.333,,,,3
1993-04,Manitoba,2016A000246,Units,300,thousands,3,v52300166,10,1.962,,,,3
1993-04,Saskatchewan,2016A000247,Units,300,thousands,3,v52300167,11,2.557,,,,3
1993-04,Alberta,2016A000248,Units,300,thousands,3,v52300168,12,19.814,,,,3
1993-04,British Columbia,2016A000259,Units,300,thousands,3,v52300169,13,48.584,,,,3
1993-05,Canada,2016A000011124,Units,300,thousands,3,v52300157,1,146.704,,,,3
1993-05,Atlantic provinces,2016A00011,Units,300,thousands,3,v52300158,2,10.454,,,,3
1993-05,Newfoundland and Labrador,2016A000210,Units,300,thousands,3,v52300159,3,1.918,,,,3
1993-05,Prince Edward Island,2016A000211,Units,300,thousands,3,v52300160,4,0.826,,,,3
1993-05,Nova Scotia,2016A000212,Units,300,thousands,3,v52300161,5,3.874,,,,3
1993-05,New Brunswick,2016A000213,Units,300,thousands,3,v52300162,6,3.836,,,,3
1993-05,Quebec,2016A000224,Units,300,thousands,3,v52300163,7,30.23,,,,3
1993-05,Ontario,2016A000235,Units,300,thousands,3,v52300164,8,43.765,,,,3
1993-05,Prairie provinces,2016A00014,Units,300,thousands,3,v52300165,9,18.865,,,,3
1993-05,Manitoba,2016A000246,Units,300,thousands,3,v52300166,10,1.784,,,,3
1993-05,Saskatchewan,2016A000247,Units,300,thousands,3,v52300167,11,1.782,,,,3
1993-05,Alberta,2016A000248,Units,300,thousands,3,v52300168,12,15.299,,,,3
1993-05,British Columbia,2016A000259,Units,300,thousands,3,v52300169,13,43.39,,,,3
1993-06,Canada,2016A000011124,Units,300,thousands,3,v52300157,1,148.908,,,,3
1993-06,Atlantic provinces,2016A00011,Units,300,thousands,3,v52300158,2,12.497,,,,3
1993-06,Newfoundland and Labrador,2016A000210,Units,300,thousands,3,v52300159,3,1.873,,,,3
1993-06,Prince Edward Island,2016A000211,Units,300,thousands,3,v52300160,4,0.699,,,,3
1993-06,Nova Scotia,2016A000212,Units,300,thousands,3,v52300161,5,4.412,,,,3
1993-06,New Brunswick,2016A000213,Units,300,thousands,3,v52300162,6,5.513,,,,3
1993-06,Quebec,2016A000224,Units,300,thousands,3,v52300163,7,32.958,,,,3
1993-06,Ontario,2016A000235,Units,300,thousands,3,v52300164,8,33.96,,,,3
1993-06,Prairie provinces,2016A00014,Units,300,thousands,3,v52300165,9,23.959,,,,3
1993-06,Manitoba,2016A000246,Units,300,thousands,3,v52300166,10,1.705,,,,3
1993-06,Saskatchewan,2016A000247,Units,300,thousands,3,v52300167,11,3.065,,,,3
1993-06,Alberta,2016A000248,Units,300,thousands,3,v52300168,12,19.189,,,,3
1993-06,British Columbia,2016A000259,Units,300,thousands,3,v52300169,13,45.534,,,,3
1993-07,Canada,2016A000011124,Units,300,thousands,3,v52300157,1,173.655,,,,3
1993-07,Atlantic provinces,2016A00011,Units,300,thousands,3,v52300158,2,11.802,,,,3
1993-07,Newfoundland and Labrador,2016A000210,Units,300,thousands,3,v52300159,3,3.48,,,,3
1993-07,Prince Edward Island,2016A000211,Units,300,thousands,3,v52300160,4,0.683,,,,3
1993-07,Nova Scotia,2016A000212,Units,300,thousands,3,v52300161,5,4.261,,,,3
1993-07,New Brunswick,2016A000213,Units,300,thousands,3,v52300162,6,3.378,,,,3
1993-07,Quebec,2016A000224,Units,300,thousands,3,v52300163,7,39.264,,,,3
1993-07,Ontario,2016A000235,Units,300,thousands,3,v52300164,8,50.293,,,,3
1993-07,Prairie provinces,2016A00014,Units,300,thousands,3,v52300165,9,24.939,,,,3
1993-07,Manitoba,2016A000246,Units,300,thousands,3,v52300166,10,3.229,,,,3
1993-07,Saskatchewan,2016A000247,Units,300,thousands,3,v52300167,11,1.628,,,,3
1993-07,Alberta,2016A000248,Units,300,thousands,3,v52300168,12,20.082,,,,3
1993-07,British Columbia,2016A000259,Units,300,thousands,3,v52300169,13,47.357,,,,3
1993-08,Canada,2016A000011124,Units,300,thousands,3,v52300157,1,161.254,,,,3
1993-08,Atlantic provinces,2016A00011,Units,300,thousands,3,v52300158,2,11.799,,,,3
1993-08,Newfoundland and Labrador,2016A000210,Units,300,thousands,3,v52300159,3,2.309,,,,3
1993-08,Prince Edward Island,2016A000211,Units,300,thousands,3,v52300160,4,0.568,,,,3
1993-08,Nova Scotia,2016A000212,Units,300,thousands,3,v52300161,5,4.589,,,,3
